service_id,date,exception_type
20180527_----F--_32,20180727,1
20180527_----F--_74,20180727,1
20180527_MTWTF--_10,20180727,1
20180527_MTWTF--_21,20180727,1
20180527_-----S-_25,20180728,1
20180527_-----S-_33,20180728,1
20180527_-----S-_42,20180728,1
20180527_------S_49,20180729,1
20180527_MTWTF--_10,20180730,1
20180527_MTWTF--_21,20180730,1
20180527_MTWTF--_10,20180731,1
20180527_MTWTF--_21,20180731,1
20180527_MTWTF--_10,20180801,1
20180527_MTWTF--_21,20180801,1
20180527_MTWTF--_10,20180802,1
20180527_MTWTF--_21,20180802,1
20180527_----F--_32,20180803,1
20180527_----F--_74,20180803,1
20180527_MTWTF--_10,20180803,1
20180527_MTWTF--_21,20180803,1
20180527_-----S-_25,20180804,1
20180527_-----S-_33,20180804,1
20180527_-----S-_42,20180804,1
20180527_------S_49,20180805,1
20180527_------S_49,20180806,1
20180527_MTWTF--_10,20180807,1
20180527_MTWTF--_21,20180807,1
20180527_MTWTF--_10,20180808,1
20180527_MTWTF--_21,20180808,1
20180527_MTWTF--_10,20180809,1
20180527_MTWTF--_21,20180809,1
20180527_----F--_32,20180810,1
20180527_----F--_74,20180810,1
20180527_MTWTF--_10,20180810,1
20180527_MTWTF--_21,20180810,1
20180527_-----S-_25,20180811,1
20180527_-----S-_33,20180811,1
20180527_-----S-_42,20180811,1
20180527_------S_49,20180812,1
20180527_MTWTF--_10,20180813,1
20180527_MTWTF--_21,20180813,1
20180527_MTWTF--_10,20180814,1
20180527_MTWTF--_21,20180814,1
20180527_MTWTF--_10,20180815,1
20180527_MTWTF--_21,20180815,1
20180527_MTWTF--_10,20180816,1
20180527_MTWTF--_21,20180816,1
20180527_----F--_32,20180817,1
20180527_----F--_74,20180817,1
20180527_MTWTF--_10,20180817,1
20180527_MTWTF--_21,20180817,1
20180527_-----S-_25,20180818,1
20180527_-----S-_33,20180818,1
20180527_-----S-_42,20180818,1
20180527_------S_49,20180819,1
20180819_------S_14,20180819,1
20180527_MTWTF--_10,20180820,1
20180527_MTWTF--_21,20180820,1
20180819_MTWTF--_15,20180820,1
20180820_MTWTF--_1,20180820,1
20180527_MTWTF--_10,20180821,1
20180527_MTWTF--_21,20180821,1
20180819_MTWTF--_15,20180821,1
20180820_MTWTF--_1,20180821,1
20180527_MTWTF--_10,20180822,1
20180527_MTWTF--_21,20180822,1
20180819_MTWTF--_15,20180822,1
20180820_MTWTF--_1,20180822,1
20180527_MTWTF--_10,20180823,1
20180527_MTWTF--_21,20180823,1
20180819_MTWTF--_15,20180823,1
20180820_MTWTF--_1,20180823,1
20180527_----F--_32,20180824,1
20180527_----F--_74,20180824,1
20180527_MTWTF--_10,20180824,1
20180527_MTWTF--_21,20180824,1
20180819_----F--_53,20180824,1
20180819_MTWTF--_15,20180824,1
20180820_MTWTF--_1,20180824,1
20180527_-----S-_25,20180825,1
20180527_-----S-_33,20180825,1
20180527_-----S-_42,20180825,1
20180819_-----S-_16,20180825,1
20180819_-----S-_60,20180825,1
20180527_------S_49,20180826,1
20180819_------S_14,20180826,1
20180527_MTWTF--_10,20180827,1
20180527_MTWTF--_21,20180827,1
20180819_MTWTF--_15,20180827,1
20180820_MTWTF--_1,20180827,1
20180527_MTWTF--_10,20180828,1
20180527_MTWTF--_21,20180828,1
20180819_MTWTF--_15,20180828,1
20180820_MTWTF--_1,20180828,1
20180527_MTWTF--_10,20180829,1
20180527_MTWTF--_21,20180829,1
20180819_MTWTF--_15,20180829,1
20180820_MTWTF--_1,20180829,1
20180527_MTWTF--_10,20180830,1
20180527_MTWTF--_21,20180830,1
20180819_MTWTF--_15,20180830,1
20180820_MTWTF--_1,20180830,1
20180527_----F--_32,20180831,1
20180527_----F--_74,20180831,1
20180527_MTWTF--_10,20180831,1
20180527_MTWTF--_21,20180831,1
20180819_----F--_53,20180831,1
20180819_MTWTF--_15,20180831,1
20180820_MTWTF--_1,20180831,1
20180527_-----S-_25,20180901,1
20180527_-----S-_33,20180901,1
20180527_-----S-_42,20180901,1
20180819_-----S-_16,20180901,1
20180819_-----S-_60,20180901,1
20180527_------S_49,20180902,1
20180819_------S_14,20180902,1
20180527_MTWTF--_10,20180903,1
20180527_MTWTF--_21,20180903,1
20180819_MTWTF--_15,20180903,1
20180820_MTWTF--_1,20180903,1
20180527_MTWTF--_10,20180904,1
20180527_MTWTF--_21,20180904,1
20180819_MTWTF--_15,20180904,1
20180820_MTWTF--_1,20180904,1
20180527_MTWTF--_10,20180905,1
20180527_MTWTF--_21,20180905,1
20180819_MTWTF--_15,20180905,1
20180820_MTWTF--_1,20180905,1
20180527_MTWTF--_10,20180906,1
20180527_MTWTF--_21,20180906,1
20180819_MTWTF--_15,20180906,1
20180820_MTWTF--_1,20180906,1
20180527_----F--_32,20180907,1
20180527_----F--_74,20180907,1
20180527_MTWTF--_10,20180907,1
20180527_MTWTF--_21,20180907,1
20180819_----F--_53,20180907,1
20180819_MTWTF--_15,20180907,1
20180820_MTWTF--_1,20180907,1
20180527_-----S-_25,20180908,1
20180527_-----S-_33,20180908,1
20180527_-----S-_42,20180908,1
20180819_-----S-_16,20180908,1
20180819_-----S-_60,20180908,1
20180527_------S_49,20180909,1
20180819_------S_14,20180909,1
20180909_------S_46,20180909,1
20180909_------S_5,20180909,1
20180909_------S_6,20180909,1
20180527_MTWTF--_10,20180910,1
20180527_MTWTF--_21,20180910,1
20180819_MTWTF--_15,20180910,1
20180820_MTWTF--_1,20180910,1
20180909_M-W-F--_18,20180910,1
20180909_M-WT---_19,20180910,1
20180909_MT--F--_61,20180910,1
20180909_MT-T---_73,20180910,1
20180909_MTW-F--_7,20180910,1
20180909_MTWTF--_17,20180910,1
20180909_MTWTF--_30,20180910,1
20180909_MTWTF--_58,20180910,1
20180527_MTWTF--_10,20180911,1
20180527_MTWTF--_21,20180911,1
20180819_MTWTF--_15,20180911,1
20180820_MTWTF--_1,20180911,1
20180909_-T--F--_45,20180911,1
20180909_-T-T---_64,20180911,1
20180909_MT--F--_61,20180911,1
20180909_MT-T---_73,20180911,1
20180909_MTW-F--_7,20180911,1
20180909_MTWTF--_17,20180911,1
20180909_MTWTF--_30,20180911,1
20180909_MTWTF--_58,20180911,1
20180527_MTWTF--_10,20180912,1
20180527_MTWTF--_21,20180912,1
20180819_MTWTF--_15,20180912,1
20180820_MTWTF--_1,20180912,1
20180909_--W----_63,20180912,1
20180909_--W-F--_31,20180912,1
20180909_M-W-F--_18,20180912,1
20180909_M-WT---_19,20180912,1
20180909_MTW-F--_7,20180912,1
20180909_MTWTF--_17,20180912,1
20180909_MTWTF--_30,20180912,1
20180909_MTWTF--_58,20180912,1
20180527_MTWTF--_10,20180913,1
20180527_MTWTF--_21,20180913,1
20180819_MTWTF--_15,20180913,1
20180820_MTWTF--_1,20180913,1
20180909_---T---_8,20180913,1
20180909_-T-T---_64,20180913,1
20180909_M-WT---_19,20180913,1
20180909_MT-T---_73,20180913,1
20180909_MTWTF--_17,20180913,1
20180909_MTWTF--_30,20180913,1
20180909_MTWTF--_58,20180913,1
20180527_----F--_32,20180914,1
20180527_----F--_74,20180914,1
20180527_MTWTF--_10,20180914,1
20180527_MTWTF--_21,20180914,1
20180819_----F--_53,20180914,1
20180819_MTWTF--_15,20180914,1
20180820_MTWTF--_1,20180914,1
20180909_----F--_26,20180914,1
20180909_----F--_62,20180914,1
20180909_--W-F--_31,20180914,1
20180909_-T--F--_45,20180914,1
20180909_M-W-F--_18,20180914,1
20180909_MT--F--_61,20180914,1
20180909_MTW-F--_7,20180914,1
20180909_MTWTF--_17,20180914,1
20180909_MTWTF--_30,20180914,1
20180909_MTWTF--_58,20180914,1
20180527_-----S-_25,20180915,1
20180527_-----S-_33,20180915,1
20180527_-----S-_42,20180915,1
20180819_-----S-_16,20180915,1
20180819_-----S-_60,20180915,1
20180909_-----S-_13,20180915,1
20180909_-----S-_39,20180915,1
20180909_-----S-_47,20180915,1
20180909_-----S-_59,20180915,1
20180527_------S_49,20180916,1
20180819_------S_14,20180916,1
20180909_------S_46,20180916,1
20180909_------S_5,20180916,1
20180909_------S_6,20180916,1
20180527_MTWTF--_10,20180917,1
20180527_MTWTF--_21,20180917,1
20180819_MTWTF--_15,20180917,1
20180820_MTWTF--_1,20180917,1
20180909_M-W-F--_18,20180917,1
20180909_M-WT---_19,20180917,1
20180909_MT--F--_61,20180917,1
20180909_MT-T---_73,20180917,1
20180909_MTW-F--_7,20180917,1
20180909_MTWTF--_17,20180917,1
20180909_MTWTF--_30,20180917,1
20180909_MTWTF--_58,20180917,1
20180527_MTWTF--_10,20180918,1
20180527_MTWTF--_21,20180918,1
20180819_MTWTF--_15,20180918,1
20180820_MTWTF--_1,20180918,1
20180909_-T--F--_45,20180918,1
20180909_-T-T---_64,20180918,1
20180909_MT--F--_61,20180918,1
20180909_MT-T---_73,20180918,1
20180909_MTW-F--_7,20180918,1
20180909_MTWTF--_17,20180918,1
20180909_MTWTF--_30,20180918,1
20180909_MTWTF--_58,20180918,1
20180527_MTWTF--_10,20180919,1
20180527_MTWTF--_21,20180919,1
20180819_MTWTF--_15,20180919,1
20180820_MTWTF--_1,20180919,1
20180909_--W----_63,20180919,1
20180909_--W-F--_31,20180919,1
20180909_M-W-F--_18,20180919,1
20180909_M-WT---_19,20180919,1
20180909_MTW-F--_7,20180919,1
20180909_MTWTF--_17,20180919,1
20180909_MTWTF--_30,20180919,1
20180909_MTWTF--_58,20180919,1
20180527_MTWTF--_10,20180920,1
20180527_MTWTF--_21,20180920,1
20180819_MTWTF--_15,20180920,1
20180820_MTWTF--_1,20180920,1
20180909_---T---_8,20180920,1
20180909_-T-T---_64,20180920,1
20180909_M-WT---_19,20180920,1
20180909_MT-T---_73,20180920,1
20180909_MTWTF--_17,20180920,1
20180909_MTWTF--_30,20180920,1
20180909_MTWTF--_58,20180920,1
20180527_----F--_32,20180921,1
20180527_----F--_74,20180921,1
20180527_MTWTF--_10,20180921,1
20180527_MTWTF--_21,20180921,1
20180819_----F--_53,20180921,1
20180819_MTWTF--_15,20180921,1
20180820_MTWTF--_1,20180921,1
20180909_----F--_26,20180921,1
20180909_----F--_62,20180921,1
20180909_--W-F--_31,20180921,1
20180909_-T--F--_45,20180921,1
20180909_M-W-F--_18,20180921,1
20180909_MT--F--_61,20180921,1
20180909_MTW-F--_7,20180921,1
20180909_MTWTF--_17,20180921,1
20180909_MTWTF--_30,20180921,1
20180909_MTWTF--_58,20180921,1
20180527_-----S-_25,20180922,1
20180527_-----S-_33,20180922,1
20180527_-----S-_42,20180922,1
20180819_-----S-_16,20180922,1
20180819_-----S-_60,20180922,1
20180909_-----S-_13,20180922,1
20180909_-----S-_39,20180922,1
20180909_-----S-_47,20180922,1
20180909_-----S-_59,20180922,1
20180527_------S_49,20180923,1
20180819_------S_14,20180923,1
20180909_------S_46,20180923,1
20180909_------S_5,20180923,1
20180909_------S_6,20180923,1
20180527_MTWTF--_10,20180924,1
20180527_MTWTF--_21,20180924,1
20180819_MTWTF--_15,20180924,1
20180820_MTWTF--_1,20180924,1
20180909_M-W-F--_18,20180924,1
20180909_M-WT---_19,20180924,1
20180909_MT--F--_61,20180924,1
20180909_MT-T---_73,20180924,1
20180909_MTW-F--_7,20180924,1
20180909_MTWTF--_17,20180924,1
20180909_MTWTF--_30,20180924,1
20180909_MTWTF--_58,20180924,1
20180527_MTWTF--_10,20180925,1
20180527_MTWTF--_21,20180925,1
20180819_MTWTF--_15,20180925,1
20180820_MTWTF--_1,20180925,1
20180909_-T--F--_45,20180925,1
20180909_-T-T---_64,20180925,1
20180909_MT--F--_61,20180925,1
20180909_MT-T---_73,20180925,1
20180909_MTW-F--_7,20180925,1
20180909_MTWTF--_17,20180925,1
20180909_MTWTF--_30,20180925,1
20180909_MTWTF--_58,20180925,1
20180527_MTWTF--_10,20180926,1
20180527_MTWTF--_21,20180926,1
20180819_MTWTF--_15,20180926,1
20180820_MTWTF--_1,20180926,1
20180909_--W----_63,20180926,1
20180909_--W-F--_31,20180926,1
20180909_M-W-F--_18,20180926,1
20180909_M-WT---_19,20180926,1
20180909_MTW-F--_7,20180926,1
20180909_MTWTF--_17,20180926,1
20180909_MTWTF--_30,20180926,1
20180909_MTWTF--_58,20180926,1
20180527_MTWTF--_10,20180927,1
20180527_MTWTF--_21,20180927,1
20180819_MTWTF--_15,20180927,1
20180820_MTWTF--_1,20180927,1
20180909_---T---_8,20180927,1
20180909_-T-T---_64,20180927,1
20180909_M-WT---_19,20180927,1
20180909_MT-T---_73,20180927,1
20180909_MTWTF--_17,20180927,1
20180909_MTWTF--_30,20180927,1
20180909_MTWTF--_58,20180927,1
20180527_----F--_32,20180928,1
20180527_----F--_74,20180928,1
20180527_MTWTF--_10,20180928,1
20180527_MTWTF--_21,20180928,1
20180819_----F--_53,20180928,1
20180819_MTWTF--_15,20180928,1
20180820_MTWTF--_1,20180928,1
20180909_----F--_26,20180928,1
20180909_----F--_62,20180928,1
20180909_--W-F--_31,20180928,1
20180909_-T--F--_45,20180928,1
20180909_M-W-F--_18,20180928,1
20180909_MT--F--_61,20180928,1
20180909_MTW-F--_7,20180928,1
20180909_MTWTF--_17,20180928,1
20180909_MTWTF--_30,20180928,1
20180909_MTWTF--_58,20180928,1
20180527_-----S-_25,20180929,1
20180527_-----S-_33,20180929,1
20180527_-----S-_42,20180929,1
20180819_-----S-_16,20180929,1
20180819_-----S-_60,20180929,1
20180909_-----S-_13,20180929,1
20180909_-----S-_39,20180929,1
20180909_-----S-_47,20180929,1
20180909_-----S-_59,20180929,1
20180527_------S_49,20180930,1
20180819_------S_14,20180930,1
20180909_------S_46,20180930,1
20180909_------S_5,20180930,1
20180909_------S_6,20180930,1
20180527_MTWTF--_10,20181001,1
20180527_MTWTF--_21,20181001,1
20180819_MTWTF--_15,20181001,1
20180820_MTWTF--_1,20181001,1
20180909_M-W-F--_18,20181001,1
20180909_M-WT---_19,20181001,1
20180909_MT--F--_61,20181001,1
20180909_MT-T---_73,20181001,1
20180909_MTW-F--_7,20181001,1
20180909_MTWTF--_17,20181001,1
20180909_MTWTF--_30,20181001,1
20180909_MTWTF--_58,20181001,1
20180527_MTWTF--_10,20181002,1
20180527_MTWTF--_21,20181002,1
20180819_MTWTF--_15,20181002,1
20180820_MTWTF--_1,20181002,1
20180909_-T--F--_45,20181002,1
20180909_-T-T---_64,20181002,1
20180909_MT--F--_61,20181002,1
20180909_MT-T---_73,20181002,1
20180909_MTW-F--_7,20181002,1
20180909_MTWTF--_17,20181002,1
20180909_MTWTF--_30,20181002,1
20180909_MTWTF--_58,20181002,1
20180527_MTWTF--_10,20181003,1
20180527_MTWTF--_21,20181003,1
20180819_MTWTF--_15,20181003,1
20180820_MTWTF--_1,20181003,1
20180909_--W----_63,20181003,1
20180909_--W-F--_31,20181003,1
20180909_M-W-F--_18,20181003,1
20180909_M-WT---_19,20181003,1
20180909_MTW-F--_7,20181003,1
20180909_MTWTF--_17,20181003,1
20180909_MTWTF--_30,20181003,1
20180909_MTWTF--_58,20181003,1
20180527_MTWTF--_10,20181004,1
20180527_MTWTF--_21,20181004,1
20180819_MTWTF--_15,20181004,1
20180820_MTWTF--_1,20181004,1
20180909_---T---_8,20181004,1
20180909_-T-T---_64,20181004,1
20180909_M-WT---_19,20181004,1
20180909_MT-T---_73,20181004,1
20180909_MTWTF--_17,20181004,1
20180909_MTWTF--_30,20181004,1
20180909_MTWTF--_58,20181004,1
20180527_----F--_32,20181005,1
20180527_----F--_74,20181005,1
20180527_MTWTF--_10,20181005,1
20180527_MTWTF--_21,20181005,1
20180819_----F--_53,20181005,1
20180819_MTWTF--_15,20181005,1
20180820_MTWTF--_1,20181005,1
20180909_----F--_26,20181005,1
20180909_----F--_62,20181005,1
20180909_--W-F--_31,20181005,1
20180909_-T--F--_45,20181005,1
20180909_M-W-F--_18,20181005,1
20180909_MT--F--_61,20181005,1
20180909_MTW-F--_7,20181005,1
20180909_MTWTF--_17,20181005,1
20180909_MTWTF--_30,20181005,1
20180909_MTWTF--_58,20181005,1
20180527_-----S-_25,20181006,1
20180527_-----S-_33,20181006,1
20180527_-----S-_42,20181006,1
20180819_-----S-_16,20181006,1
20180819_-----S-_60,20181006,1
20180909_-----S-_13,20181006,1
20180909_-----S-_39,20181006,1
20180909_-----S-_47,20181006,1
20180909_-----S-_59,20181006,1
20180527_------S_49,20181007,1
20180819_------S_14,20181007,1
20180909_------S_46,20181007,1
20180909_------S_5,20181007,1
20180909_------S_6,20181007,1
20180527_MTWTF--_10,20181008,1
20180527_MTWTF--_21,20181008,1
20180819_MTWTF--_15,20181008,1
20180820_MTWTF--_1,20181008,1
20180909_M-W-F--_18,20181008,1
20180909_M-WT---_19,20181008,1
20180909_MT--F--_61,20181008,1
20180909_MT-T---_73,20181008,1
20180909_MTW-F--_7,20181008,1
20180909_MTWTF--_17,20181008,1
20180909_MTWTF--_30,20181008,1
20180909_MTWTF--_58,20181008,1
20180527_MTWTF--_10,20181009,1
20180527_MTWTF--_21,20181009,1
20180819_MTWTF--_15,20181009,1
20180820_MTWTF--_1,20181009,1
20180909_-T--F--_45,20181009,1
20180909_-T-T---_64,20181009,1
20180909_MT--F--_61,20181009,1
20180909_MT-T---_73,20181009,1
20180909_MTW-F--_7,20181009,1
20180909_MTWTF--_17,20181009,1
20180909_MTWTF--_30,20181009,1
20180909_MTWTF--_58,20181009,1
20180527_MTWTF--_10,20181010,1
20180527_MTWTF--_21,20181010,1
20180819_MTWTF--_15,20181010,1
20180820_MTWTF--_1,20181010,1
20180909_--W----_63,20181010,1
20180909_--W-F--_31,20181010,1
20180909_M-W-F--_18,20181010,1
20180909_M-WT---_19,20181010,1
20180909_MTW-F--_7,20181010,1
20180909_MTWTF--_17,20181010,1
20180909_MTWTF--_30,20181010,1
20180909_MTWTF--_58,20181010,1
20180527_MTWTF--_10,20181011,1
20180527_MTWTF--_21,20181011,1
20180819_MTWTF--_15,20181011,1
20180820_MTWTF--_1,20181011,1
20180909_---T---_8,20181011,1
20180909_-T-T---_64,20181011,1
20180909_M-WT---_19,20181011,1
20180909_MT-T---_73,20181011,1
20180909_MTWTF--_17,20181011,1
20180909_MTWTF--_30,20181011,1
20180909_MTWTF--_58,20181011,1
20180527_----F--_32,20181012,1
20180527_----F--_74,20181012,1
20180527_MTWTF--_10,20181012,1
20180527_MTWTF--_21,20181012,1
20180819_----F--_53,20181012,1
20180819_MTWTF--_15,20181012,1
20180820_MTWTF--_1,20181012,1
20180909_----F--_26,20181012,1
20180909_----F--_62,20181012,1
20180909_--W-F--_31,20181012,1
20180909_-T--F--_45,20181012,1
20180909_M-W-F--_18,20181012,1
20180909_MT--F--_61,20181012,1
20180909_MTW-F--_7,20181012,1
20180909_MTWTF--_17,20181012,1
20180909_MTWTF--_30,20181012,1
20180909_MTWTF--_58,20181012,1
20180527_-----S-_25,20181013,1
20180527_-----S-_33,20181013,1
20180527_-----S-_42,20181013,1
20180819_-----S-_16,20181013,1
20180819_-----S-_60,20181013,1
20180909_-----S-_13,20181013,1
20180909_-----S-_39,20181013,1
20180909_-----S-_47,20181013,1
20180909_-----S-_59,20181013,1
20180527_------S_49,20181014,1
20180819_------S_14,20181014,1
20180909_------S_46,20181014,1
20180909_------S_5,20181014,1
20180909_------S_6,20181014,1
20180527_MTWTF--_10,20181015,1
20180527_MTWTF--_21,20181015,1
20180819_MTWTF--_15,20181015,1
20180820_MTWTF--_1,20181015,1
20180909_M-W-F--_18,20181015,1
20180909_M-WT---_19,20181015,1
20180909_MT--F--_61,20181015,1
20180909_MT-T---_73,20181015,1
20180909_MTW-F--_7,20181015,1
20180909_MTWTF--_17,20181015,1
20180909_MTWTF--_30,20181015,1
20180909_MTWTF--_58,20181015,1
20180527_MTWTF--_10,20181016,1
20180527_MTWTF--_21,20181016,1
20180819_MTWTF--_15,20181016,1
20180820_MTWTF--_1,20181016,1
20180909_-T--F--_45,20181016,1
20180909_-T-T---_64,20181016,1
20180909_MT--F--_61,20181016,1
20180909_MT-T---_73,20181016,1
20180909_MTW-F--_7,20181016,1
20180909_MTWTF--_17,20181016,1
20180909_MTWTF--_30,20181016,1
20180909_MTWTF--_58,20181016,1
20180527_MTWTF--_10,20181017,1
20180527_MTWTF--_21,20181017,1
20180819_MTWTF--_15,20181017,1
20180820_MTWTF--_1,20181017,1
20180909_--W----_63,20181017,1
20180909_--W-F--_31,20181017,1
20180909_M-W-F--_18,20181017,1
20180909_M-WT---_19,20181017,1
20180909_MTW-F--_7,20181017,1
20180909_MTWTF--_17,20181017,1
20180909_MTWTF--_30,20181017,1
20180909_MTWTF--_58,20181017,1
20180527_MTWTF--_10,20181018,1
20180527_MTWTF--_21,20181018,1
20180819_MTWTF--_15,20181018,1
20180820_MTWTF--_1,20181018,1
20180909_---T---_8,20181018,1
20180909_-T-T---_64,20181018,1
20180909_M-WT---_19,20181018,1
20180909_MT-T---_73,20181018,1
20180909_MTWTF--_17,20181018,1
20180909_MTWTF--_30,20181018,1
20180909_MTWTF--_58,20181018,1
20180527_----F--_32,20181019,1
20180527_----F--_74,20181019,1
20180527_MTWTF--_10,20181019,1
20180527_MTWTF--_21,20181019,1
20180819_----F--_53,20181019,1
20180819_MTWTF--_15,20181019,1
20180820_MTWTF--_1,20181019,1
20180909_----F--_26,20181019,1
20180909_----F--_62,20181019,1
20180909_--W-F--_31,20181019,1
20180909_-T--F--_45,20181019,1
20180909_M-W-F--_18,20181019,1
20180909_MT--F--_61,20181019,1
20180909_MTW-F--_7,20181019,1
20180909_MTWTF--_17,20181019,1
20180909_MTWTF--_30,20181019,1
20180909_MTWTF--_58,20181019,1
20180527_-----S-_25,20181020,1
20180527_-----S-_33,20181020,1
20180527_-----S-_42,20181020,1
20180819_-----S-_16,20181020,1
20180819_-----S-_60,20181020,1
20180909_-----S-_13,20181020,1
20180909_-----S-_39,20181020,1
20180909_-----S-_47,20181020,1
20180909_-----S-_59,20181020,1
20180527_------S_49,20181021,1
20180819_------S_14,20181021,1
20180909_------S_46,20181021,1
20180909_------S_5,20181021,1
20180909_------S_6,20181021,1
20180527_MTWTF--_10,20181022,1
20180527_MTWTF--_21,20181022,1
20180819_MTWTF--_15,20181022,1
20180820_MTWTF--_1,20181022,1
20180909_M-W-F--_18,20181022,1
20180909_M-WT---_19,20181022,1
20180909_MT--F--_61,20181022,1
20180909_MT-T---_73,20181022,1
20180909_MTW-F--_7,20181022,1
20180909_MTWTF--_17,20181022,1
20180909_MTWTF--_30,20181022,1
20180909_MTWTF--_58,20181022,1
20180527_MTWTF--_10,20181023,1
20180527_MTWTF--_21,20181023,1
20180819_MTWTF--_15,20181023,1
20180820_MTWTF--_1,20181023,1
20180909_-T--F--_45,20181023,1
20180909_-T-T---_64,20181023,1
20180909_MT--F--_61,20181023,1
20180909_MT-T---_73,20181023,1
20180909_MTW-F--_7,20181023,1
20180909_MTWTF--_17,20181023,1
20180909_MTWTF--_30,20181023,1
20180909_MTWTF--_58,20181023,1
20180527_MTWTF--_10,20181024,1
20180527_MTWTF--_21,20181024,1
20180819_MTWTF--_15,20181024,1
20180820_MTWTF--_1,20181024,1
20180909_--W----_63,20181024,1
20180909_--W-F--_31,20181024,1
20180909_M-W-F--_18,20181024,1
20180909_M-WT---_19,20181024,1
20180909_MTW-F--_7,20181024,1
20180909_MTWTF--_17,20181024,1
20180909_MTWTF--_30,20181024,1
20180909_MTWTF--_58,20181024,1
20180527_MTWTF--_10,20181025,1
20180527_MTWTF--_21,20181025,1
20180819_MTWTF--_15,20181025,1
20180820_MTWTF--_1,20181025,1
20180909_---T---_8,20181025,1
20180909_-T-T---_64,20181025,1
20180909_M-WT---_19,20181025,1
20180909_MT-T---_73,20181025,1
20180909_MTWTF--_17,20181025,1
20180909_MTWTF--_30,20181025,1
20180909_MTWTF--_58,20181025,1
20180527_----F--_32,20181026,1
20180527_----F--_74,20181026,1
20180527_MTWTF--_10,20181026,1
20180527_MTWTF--_21,20181026,1
20180819_----F--_53,20181026,1
20180819_MTWTF--_15,20181026,1
20180820_MTWTF--_1,20181026,1
20180909_----F--_26,20181026,1
20180909_----F--_62,20181026,1
20180909_--W-F--_31,20181026,1
20180909_-T--F--_45,20181026,1
20180909_M-W-F--_18,20181026,1
20180909_MT--F--_61,20181026,1
20180909_MTW-F--_7,20181026,1
20180909_MTWTF--_17,20181026,1
20180909_MTWTF--_30,20181026,1
20180909_MTWTF--_58,20181026,1
20180527_-----S-_25,20181027,1
20180527_-----S-_33,20181027,1
20180527_-----S-_42,20181027,1
20180819_-----S-_16,20181027,1
20180819_-----S-_60,20181027,1
20180909_-----S-_13,20181027,1
20180909_-----S-_39,20181027,1
20180909_-----S-_47,20181027,1
20180909_-----S-_59,20181027,1
20180527_------S_49,20181028,1
20180819_------S_14,20181028,1
20180909_------S_46,20181028,1
20180909_------S_5,20181028,1
20180909_------S_6,20181028,1
20180527_MTWTF--_10,20181029,1
20180527_MTWTF--_21,20181029,1
20180819_MTWTF--_15,20181029,1
20180820_MTWTF--_1,20181029,1
20180909_M-W-F--_18,20181029,1
20180909_M-WT---_19,20181029,1
20180909_MT--F--_61,20181029,1
20180909_MT-T---_73,20181029,1
20180909_MTW-F--_7,20181029,1
20180909_MTWTF--_17,20181029,1
20180909_MTWTF--_30,20181029,1
20180909_MTWTF--_58,20181029,1
20180527_MTWTF--_10,20181030,1
20180527_MTWTF--_21,20181030,1
20180819_MTWTF--_15,20181030,1
20180820_MTWTF--_1,20181030,1
20180909_-T--F--_45,20181030,1
20180909_-T-T---_64,20181030,1
20180909_MT--F--_61,20181030,1
20180909_MT-T---_73,20181030,1
20180909_MTW-F--_7,20181030,1
20180909_MTWTF--_17,20181030,1
20180909_MTWTF--_30,20181030,1
20180909_MTWTF--_58,20181030,1
20180527_MTWTF--_10,20181031,1
20180527_MTWTF--_21,20181031,1
20180819_MTWTF--_15,20181031,1
20180820_MTWTF--_1,20181031,1
20180909_--W----_63,20181031,1
20180909_--W-F--_31,20181031,1
20180909_M-W-F--_18,20181031,1
20180909_M-WT---_19,20181031,1
20180909_MTW-F--_7,20181031,1
20180909_MTWTF--_17,20181031,1
20180909_MTWTF--_30,20181031,1
20180909_MTWTF--_58,20181031,1
20180527_MTWTF--_10,20181101,1
20180527_MTWTF--_21,20181101,1
20180819_MTWTF--_15,20181101,1
20180820_MTWTF--_1,20181101,1
20180909_---T---_8,20181101,1
20180909_-T-T---_64,20181101,1
20180909_M-WT---_19,20181101,1
20180909_MT-T---_73,20181101,1
20180909_MTWTF--_17,20181101,1
20180909_MTWTF--_30,20181101,1
20180909_MTWTF--_58,20181101,1
20180527_----F--_32,20181102,1
20180527_----F--_74,20181102,1
20180527_MTWTF--_10,20181102,1
20180527_MTWTF--_21,20181102,1
20180819_----F--_53,20181102,1
20180819_MTWTF--_15,20181102,1
20180820_MTWTF--_1,20181102,1
20180909_----F--_26,20181102,1
20180909_----F--_62,20181102,1
20180909_--W-F--_31,20181102,1
20180909_-T--F--_45,20181102,1
20180909_M-W-F--_18,20181102,1
20180909_MT--F--_61,20181102,1
20180909_MTW-F--_7,20181102,1
20180909_MTWTF--_17,20181102,1
20180909_MTWTF--_30,20181102,1
20180909_MTWTF--_58,20181102,1
20180527_-----S-_25,20181103,1
20180527_-----S-_33,20181103,1
20180527_-----S-_42,20181103,1
20180819_-----S-_16,20181103,1
20180819_-----S-_60,20181103,1
20180909_-----S-_13,20181103,1
20180909_-----S-_39,20181103,1
20180909_-----S-_47,20181103,1
20180909_-----S-_59,20181103,1
20180527_------S_49,20181104,1
20180819_------S_14,20181104,1
20180909_------S_46,20181104,1
20180909_------S_5,20181104,1
20180909_------S_6,20181104,1
20180527_MTWTF--_10,20181105,1
20180527_MTWTF--_21,20181105,1
20180819_MTWTF--_15,20181105,1
