service_id,date,exception_type
20180201_MTWTF--_6,20190719,1
20180201_-----S-_4,20190720,1
20180201_MTWTF--_5,20190722,1
20180201_MTWTF--_6,20190722,1
20180201_MTWTF--_5,20190723,1
20180201_MTWTF--_6,20190723,1
20180201_MTWTF--_5,20190724,1
20180201_MTWTF--_6,20190724,1
20180201_MTWTF--_5,20190725,1
20180201_MTWTF--_6,20190725,1
20180201_MTWTF--_5,20190726,1
20180201_MTWTF--_6,20190726,1
20180201_-----S-_4,20190727,1
20180201_MTWTF--_5,20190729,1
20180201_MTWTF--_6,20190729,1
20180201_MTWTF--_5,20190730,1
20180201_MTWTF--_6,20190730,1
20180201_MTWTF--_5,20190731,1
20180201_MTWTF--_6,20190731,1
20180201_MTWTF--_5,20190801,1
20180201_MTWTF--_6,20190801,1
20180201_MTWTF--_5,20190802,1
20180201_MTWTF--_6,20190802,1
20180201_-----S-_4,20190803,1
20180201_MTWTF--_5,20190806,1
20180201_MTWTF--_6,20190806,1
20180201_MTWTF--_5,20190807,1
20180201_MTWTF--_6,20190807,1
20180201_MTWTF--_5,20190808,1
20180201_MTWTF--_6,20190808,1
20180201_MTWTF--_5,20190809,1
20180201_MTWTF--_6,20190809,1
20180201_-----S-_4,20190810,1
20180201_MTWTF--_5,20190812,1
20180201_MTWTF--_6,20190812,1
20180201_MTWTF--_5,20190813,1
20180201_MTWTF--_6,20190813,1
20180201_MTWTF--_5,20190814,1
20180201_MTWTF--_6,20190814,1
20180201_MTWTF--_5,20190815,1
20180201_MTWTF--_6,20190815,1
20180201_MTWTF--_5,20190816,1
20180201_MTWTF--_6,20190816,1
20180201_-----S-_4,20190817,1
20180201_MTWTF--_5,20190819,1
20180201_MTWTF--_6,20190819,1
20180201_MTWTF--_5,20190820,1
20180201_MTWTF--_6,20190820,1
20180201_MTWTF--_5,20190821,1
20180201_MTWTF--_6,20190821,1
20180201_MTWTF--_5,20190822,1
20180201_MTWTF--_6,20190822,1
20180201_MTWTF--_5,20190823,1
20180201_MTWTF--_6,20190823,1
20180201_-----S-_4,20190824,1
20180201_MTWTF--_5,20190826,1
20180201_MTWTF--_6,20190826,1
20180201_MTWTF--_5,20190827,1
20180201_MTWTF--_6,20190827,1
20180201_MTWTF--_5,20190828,1
20180201_MTWTF--_6,20190828,1
20180201_MTWTF--_5,20190829,1
20180201_MTWTF--_6,20190829,1
20180201_MTWTF--_5,20190830,1
20180201_MTWTF--_6,20190830,1
20180201_-----S-_4,20190831,1
20180201_MTWTF--_5,20190902,1
20180201_MTWTF--_6,20190902,1
20180201_MTWTF--_5,20190903,1
20180201_MTWTF--_6,20190903,1
20180201_MTWTF--_5,20190904,1
20180201_MTWTF--_6,20190904,1
20180201_MTWTF--_5,20190905,1
20180201_MTWTF--_6,20190905,1
20180201_MTWTF--_5,20190906,1
20180201_MTWTF--_6,20190906,1
20180201_-----S-_4,20190907,1
20180201_MTWTF--_5,20190909,1
20180201_MTWTF--_6,20190909,1
20180201_MTWTF--_5,20190910,1
20180201_MTWTF--_6,20190910,1
20180201_MTWTF--_5,20190911,1
20180201_MTWTF--_6,20190911,1
20180201_MTWTF--_5,20190912,1
20180201_MTWTF--_6,20190912,1
20180201_MTWTF--_5,20190913,1
20180201_MTWTF--_6,20190913,1
20180201_-----S-_4,20190914,1
20180201_MTWTF--_5,20190916,1
20180201_MTWTF--_6,20190916,1
20180201_MTWTF--_5,20190917,1
20180201_MTWTF--_6,20190917,1
20180201_MTWTF--_5,20190918,1
20180201_MTWTF--_6,20190918,1
20180201_MTWTF--_5,20190919,1
20180201_MTWTF--_6,20190919,1
20180201_MTWTF--_5,20190920,1
20180201_MTWTF--_6,20190920,1
20180201_-----S-_4,20190921,1
20180201_MTWTF--_5,20190923,1
20180201_MTWTF--_6,20190923,1
20180201_MTWTF--_5,20190924,1
20180201_MTWTF--_6,20190924,1
20180201_MTWTF--_5,20190925,1
20180201_MTWTF--_6,20190925,1
20180201_MTWTF--_5,20190926,1
20180201_MTWTF--_6,20190926,1
20180201_MTWTF--_5,20190927,1
20180201_MTWTF--_6,20190927,1
20180201_-----S-_4,20190928,1
20180201_MTWTF--_5,20190930,1
20180201_MTWTF--_6,20190930,1
20180201_MTWTF--_5,20191001,1
20180201_MTWTF--_6,20191001,1
20180201_MTWTF--_5,20191002,1
20180201_MTWTF--_6,20191002,1
20180201_MTWTF--_5,20191003,1
20180201_MTWTF--_6,20191003,1
20180201_MTWTF--_5,20191004,1
20180201_MTWTF--_6,20191004,1
20180201_-----S-_4,20191005,1
20180201_MTWTF--_5,20191007,1
20180201_MTWTF--_6,20191007,1
20180201_MTWTF--_5,20191008,1
20180201_MTWTF--_6,20191008,1
20180201_MTWTF--_5,20191009,1
20180201_MTWTF--_6,20191009,1
20180201_MTWTF--_5,20191010,1
20180201_MTWTF--_6,20191010,1
20180201_MTWTF--_5,20191011,1
20180201_MTWTF--_6,20191011,1
20180201_-----S-_4,20191012,1
20180201_MTWTF--_5,20191014,1
20180201_MTWTF--_6,20191014,1
20180201_MTWTF--_5,20191015,1
20180201_MTWTF--_6,20191015,1
20180201_MTWTF--_5,20191016,1
20180201_MTWTF--_6,20191016,1
20180201_MTWTF--_5,20191017,1
20180201_MTWTF--_6,20191017,1
20180201_MTWTF--_5,20191018,1
20180201_MTWTF--_6,20191018,1
20180201_-----S-_4,20191019,1
20180201_MTWTF--_5,20191021,1
20180201_MTWTF--_6,20191021,1
20180201_MTWTF--_5,20191022,1
20180201_MTWTF--_6,20191022,1
20180201_MTWTF--_5,20191023,1
20180201_MTWTF--_6,20191023,1
20180201_MTWTF--_5,20191024,1
20180201_MTWTF--_6,20191024,1
20180201_MTWTF--_5,20191025,1
20180201_MTWTF--_6,20191025,1
20180201_-----S-_4,20191026,1
20180201_MTWTF--_5,20191028,1
20180201_MTWTF--_6,20191028,1
20180201_MTWTF--_5,20191029,1
20180201_MTWTF--_6,20191029,1
20180201_MTWTF--_5,20191030,1
20180201_MTWTF--_6,20191030,1
20180201_MTWTF--_5,20191031,1
20180201_MTWTF--_6,20191031,1
20180201_MTWTF--_5,20191101,1
20180201_MTWTF--_6,20191101,1
20180201_-----S-_4,20191102,1
20180201_MTWTF--_5,20191104,1
20180201_MTWTF--_6,20191104,1
20180201_MTWTF--_5,20191105,1
20180201_MTWTF--_6,20191105,1
20180201_MTWTF--_5,20191106,1
20180201_MTWTF--_6,20191106,1
20180201_MTWTF--_5,20191107,1
20180201_MTWTF--_6,20191107,1
20180201_MTWTF--_5,20191108,1
20180201_MTWTF--_6,20191108,1
20180201_-----S-_4,20191109,1
20180201_MTWTF--_5,20191111,1
20180201_MTWTF--_6,20191111,1
20180201_MTWTF--_5,20191112,1
20180201_MTWTF--_6,20191112,1
20180201_MTWTF--_5,20191113,1
20180201_MTWTF--_6,20191113,1
20180201_MTWTF--_5,20191114,1
20180201_MTWTF--_6,20191114,1
20180201_MTWTF--_5,20191115,1
20180201_MTWTF--_6,20191115,1
20180201_-----S-_4,20191116,1
20180201_MTWTF--_5,20191118,1
20180201_MTWTF--_6,20191118,1
20180201_MTWTF--_5,20191119,1
20180201_MTWTF--_6,20191119,1
20180201_MTWTF--_5,20191120,1
20180201_MTWTF--_6,20191120,1
20180201_MTWTF--_5,20191121,1
20180201_MTWTF--_6,20191121,1
20180201_MTWTF--_5,20191122,1
20180201_MTWTF--_6,20191122,1
20180201_-----S-_4,20191123,1
20180201_MTWTF--_5,20191125,1
20180201_MTWTF--_6,20191125,1
20180201_MTWTF--_5,20191126,1
20180201_MTWTF--_6,20191126,1
20180201_MTWTF--_5,20191127,1
20180201_MTWTF--_6,20191127,1
20180201_MTWTF--_5,20191128,1
20180201_MTWTF--_6,20191128,1
20180201_MTWTF--_5,20191129,1
20180201_MTWTF--_6,20191129,1
20180201_-----S-_4,20191130,1
20191201_------S_8,20191201,1
20180201_MTWTF--_5,20191202,1
20180201_MTWTF--_6,20191202,1
20191201_MTWTF--_7,20191202,1
20180201_MTWTF--_5,20191203,1
20180201_MTWTF--_6,20191203,1
20191201_MTWTF--_7,20191203,1
20180201_MTWTF--_5,20191204,1
20180201_MTWTF--_6,20191204,1
20191201_MTWTF--_7,20191204,1
20180201_MTWTF--_5,20191205,1
20180201_MTWTF--_6,20191205,1
20191201_MTWTF--_7,20191205,1
20180201_MTWTF--_5,20191206,1
20180201_MTWTF--_6,20191206,1
20191201_MTWTF--_7,20191206,1
20180201_-----S-_4,20191207,1
20191201_------S_8,20191208,1
20180201_MTWTF--_5,20191209,1
20180201_MTWTF--_6,20191209,1
20191201_MTWTF--_7,20191209,1
20180201_MTWTF--_5,20191210,1
20180201_MTWTF--_6,20191210,1
20191201_MTWTF--_7,20191210,1
20180201_MTWTF--_5,20191211,1
20180201_MTWTF--_6,20191211,1
20191201_MTWTF--_7,20191211,1
20180201_MTWTF--_5,20191212,1
20180201_MTWTF--_6,20191212,1
20191201_MTWTF--_7,20191212,1
20180201_MTWTF--_5,20191213,1
20180201_MTWTF--_6,20191213,1
20191201_MTWTF--_7,20191213,1
20180201_-----S-_4,20191214,1
20191201_------S_8,20191215,1
20180201_MTWTF--_5,20191216,1
20180201_MTWTF--_6,20191216,1
20191201_MTWTF--_7,20191216,1
20180201_MTWTF--_5,20191217,1
20180201_MTWTF--_6,20191217,1
20191201_MTWTF--_7,20191217,1
20180201_MTWTF--_5,20191218,1
20180201_MTWTF--_6,20191218,1
20191201_MTWTF--_7,20191218,1
20180201_MTWTF--_5,20191219,1
20180201_MTWTF--_6,20191219,1
20191201_MTWTF--_7,20191219,1
20180201_MTWTF--_5,20191220,1
20180201_MTWTF--_6,20191220,1
20191201_MTWTF--_7,20191220,1
20180201_-----S-_4,20191221,1
20191201_------S_8,20191222,1
20180201_MTWTF--_5,20191223,1
20180201_MTWTF--_6,20191223,1
20191201_MTWTF--_7,20191223,1
20180201_MTWTF--_5,20191224,1
20180201_MTWTF--_6,20191224,1
20191201_------S_8,20191226,1
20180201_MTWTF--_5,20191227,1
20180201_MTWTF--_6,20191227,1
20191201_MTWTF--_7,20191227,1
20180201_-----S-_4,20191228,1
20191201_------S_8,20191229,1
20180201_MTWTF--_5,20191230,1
20180201_MTWTF--_6,20191230,1
20191201_MTWTF--_7,20191230,1
20180201_MTWTF--_5,20191231,1
20180201_MTWTF--_6,20191231,1
20180201_MTWTF--_5,20200102,1
20180201_MTWTF--_6,20200102,1
20191201_MTWTF--_7,20200102,1
20180201_MTWTF--_5,20200103,1
20180201_MTWTF--_6,20200103,1
20191201_MTWTF--_7,20200103,1
20180201_-----S-_4,20200104,1
20191201_------S_8,20200105,1
20180201_MTWTF--_5,20200106,1
20180201_MTWTF--_6,20200106,1
20191201_MTWTF--_7,20200106,1
20180201_MTWTF--_5,20200107,1
20180201_MTWTF--_6,20200107,1
20191201_MTWTF--_7,20200107,1
20180201_MTWTF--_5,20200108,1
20180201_MTWTF--_6,20200108,1
20191201_MTWTF--_7,20200108,1
20180201_MTWTF--_5,20200109,1
20180201_MTWTF--_6,20200109,1
20191201_MTWTF--_7,20200109,1
20180201_MTWTF--_5,20200110,1
20180201_MTWTF--_6,20200110,1
20191201_MTWTF--_7,20200110,1
20180201_-----S-_4,20200111,1
20191201_------S_8,20200112,1
20180201_MTWTF--_5,20200113,1
20180201_MTWTF--_6,20200113,1
20191201_MTWTF--_7,20200113,1
20180201_MTWTF--_5,20200114,1
20180201_MTWTF--_6,20200114,1
20191201_MTWTF--_7,20200114,1
20180201_MTWTF--_5,20200115,1
20180201_MTWTF--_6,20200115,1
20191201_MTWTF--_7,20200115,1
20180201_MTWTF--_5,20200116,1
20180201_MTWTF--_6,20200116,1
20191201_MTWTF--_7,20200116,1
20180201_MTWTF--_5,20200117,1
20180201_MTWTF--_6,20200117,1
20191201_MTWTF--_7,20200117,1
20180201_-----S-_4,20200118,1
20191201_------S_8,20200119,1
20180201_MTWTF--_5,20200120,1
20180201_MTWTF--_6,20200120,1
20191201_MTWTF--_7,20200120,1
20180201_MTWTF--_5,20200121,1
20180201_MTWTF--_6,20200121,1
20191201_MTWTF--_7,20200121,1
20180201_MTWTF--_5,20200122,1
20180201_MTWTF--_6,20200122,1
20191201_MTWTF--_7,20200122,1
20180201_MTWTF--_5,20200123,1
20180201_MTWTF--_6,20200123,1
20191201_MTWTF--_7,20200123,1
20180201_MTWTF--_5,20200124,1
20180201_MTWTF--_6,20200124,1
20191201_MTWTF--_7,20200124,1
20180201_-----S-_4,20200125,1
20191201_------S_8,20200126,1
20180201_MTWTF--_5,20200127,1
20180201_MTWTF--_6,20200127,1
20191201_MTWTF--_7,20200127,1
20180201_MTWTF--_5,20200128,1
20180201_MTWTF--_6,20200128,1
20191201_MTWTF--_7,20200128,1
20180201_MTWTF--_5,20200129,1
20180201_MTWTF--_6,20200129,1
20191201_MTWTF--_7,20200129,1
20180201_MTWTF--_5,20200130,1
20180201_MTWTF--_6,20200130,1
20191201_MTWTF--_7,20200130,1
20180201_MTWTF--_5,20200131,1
20180201_MTWTF--_6,20200131,1
20191201_MTWTF--_7,20200131,1
20180201_-----S-_4,20200201,1
20191201_------S_8,20200202,1
20180201_MTWTF--_5,20200203,1
20180201_MTWTF--_6,20200203,1
20191201_MTWTF--_7,20200203,1
20180201_MTWTF--_5,20200204,1
20180201_MTWTF--_6,20200204,1
20191201_MTWTF--_7,20200204,1
20180201_MTWTF--_5,20200205,1
20180201_MTWTF--_6,20200205,1
20191201_MTWTF--_7,20200205,1
20180201_MTWTF--_5,20200206,1
20180201_MTWTF--_6,20200206,1
20191201_MTWTF--_7,20200206,1
20180201_MTWTF--_5,20200207,1
20180201_MTWTF--_6,20200207,1
20191201_MTWTF--_7,20200207,1
20180201_-----S-_4,20200208,1
20191201_------S_8,20200209,1
20180201_MTWTF--_5,20200210,1
20180201_MTWTF--_6,20200210,1
20191201_MTWTF--_7,20200210,1
20180201_MTWTF--_5,20200211,1
20180201_MTWTF--_6,20200211,1
20191201_MTWTF--_7,20200211,1
20180201_MTWTF--_5,20200212,1
20180201_MTWTF--_6,20200212,1
20191201_MTWTF--_7,20200212,1
20180201_MTWTF--_5,20200213,1
20180201_MTWTF--_6,20200213,1
20191201_MTWTF--_7,20200213,1
20180201_MTWTF--_5,20200214,1
20180201_MTWTF--_6,20200214,1
20191201_MTWTF--_7,20200214,1
20180201_-----S-_4,20200215,1
20191201_------S_8,20200216,1
20180201_MTWTF--_5,20200217,1
20180201_MTWTF--_6,20200217,1
20191201_MTWTF--_7,20200217,1
20180201_MTWTF--_5,20200218,1
20180201_MTWTF--_6,20200218,1
20191201_MTWTF--_7,20200218,1
20180201_MTWTF--_5,20200219,1
20180201_MTWTF--_6,20200219,1
20191201_MTWTF--_7,20200219,1
20180201_MTWTF--_5,20200220,1
20180201_MTWTF--_6,20200220,1
20191201_MTWTF--_7,20200220,1
20180201_MTWTF--_5,20200221,1
20180201_MTWTF--_6,20200221,1
20191201_MTWTF--_7,20200221,1
20180201_-----S-_4,20200222,1
20191201_------S_8,20200223,1
20180201_MTWTF--_5,20200224,1
20180201_MTWTF--_6,20200224,1
20191201_MTWTF--_7,20200224,1
20180201_MTWTF--_5,20200225,1
20180201_MTWTF--_6,20200225,1
20191201_MTWTF--_7,20200225,1
20180201_MTWTF--_5,20200226,1
20180201_MTWTF--_6,20200226,1
20191201_MTWTF--_7,20200226,1
20180201_MTWTF--_5,20200227,1
20180201_MTWTF--_6,20200227,1
20191201_MTWTF--_7,20200227,1
20180201_MTWTF--_5,20200228,1
20180201_MTWTF--_6,20200228,1
20191201_MTWTF--_7,20200228,1
20180201_-----S-_4,20200229,1
20191201_------S_8,20200301,1
20180201_MTWTF--_5,20200302,1
20180201_MTWTF--_6,20200302,1
20191201_MTWTF--_7,20200302,1
20180201_MTWTF--_5,20200303,1
20180201_MTWTF--_6,20200303,1
20191201_MTWTF--_7,20200303,1
20180201_MTWTF--_5,20200304,1
20180201_MTWTF--_6,20200304,1
20191201_MTWTF--_7,20200304,1
20180201_MTWTF--_5,20200305,1
20180201_MTWTF--_6,20200305,1
20191201_MTWTF--_7,20200305,1
20180201_MTWTF--_5,20200306,1
20180201_MTWTF--_6,20200306,1
20191201_MTWTF--_7,20200306,1
20180201_-----S-_4,20200307,1
20191201_------S_8,20200308,1
20180201_MTWTF--_5,20200309,1
20180201_MTWTF--_6,20200309,1
20191201_MTWTF--_7,20200309,1
20180201_MTWTF--_5,20200310,1
20180201_MTWTF--_6,20200310,1
20191201_MTWTF--_7,20200310,1
20180201_MTWTF--_5,20200311,1
20180201_MTWTF--_6,20200311,1
20191201_MTWTF--_7,20200311,1
20180201_MTWTF--_5,20200312,1
20180201_MTWTF--_6,20200312,1
20191201_MTWTF--_7,20200312,1
20180201_MTWTF--_5,20200313,1
20180201_MTWTF--_6,20200313,1
20191201_MTWTF--_7,20200313,1
20180201_-----S-_4,20200314,1
20191201_------S_8,20200315,1
20180201_MTWTF--_5,20200316,1
20180201_MTWTF--_6,20200316,1
20191201_MTWTF--_7,20200316,1
20180201_MTWTF--_5,20200317,1
20180201_MTWTF--_6,20200317,1
20191201_MTWTF--_7,20200317,1
20180201_MTWTF--_5,20200318,1
20180201_MTWTF--_6,20200318,1
20191201_MTWTF--_7,20200318,1
20180201_MTWTF--_5,20200319,1
20180201_MTWTF--_6,20200319,1
20191201_MTWTF--_7,20200319,1
20180201_MTWTF--_5,20200320,1
20180201_MTWTF--_6,20200320,1
20191201_MTWTF--_7,20200320,1
20180201_-----S-_4,20200321,1
20191201_------S_8,20200322,1
20180201_MTWTF--_5,20200323,1
20180201_MTWTF--_6,20200323,1
20191201_MTWTF--_7,20200323,1
20180201_MTWTF--_5,20200324,1
20180201_MTWTF--_6,20200324,1
20191201_MTWTF--_7,20200324,1
20180201_MTWTF--_5,20200325,1
20180201_MTWTF--_6,20200325,1
20191201_MTWTF--_7,20200325,1
20180201_MTWTF--_5,20200326,1
20180201_MTWTF--_6,20200326,1
20191201_MTWTF--_7,20200326,1
20180201_MTWTF--_5,20200327,1
20180201_MTWTF--_6,20200327,1
20191201_MTWTF--_7,20200327,1
20180201_-----S-_4,20200328,1
20191201_------S_8,20200329,1
20180201_MTWTF--_5,20200330,1
20180201_MTWTF--_6,20200330,1
20191201_MTWTF--_7,20200330,1
20180201_MTWTF--_5,20200331,1
20180201_MTWTF--_6,20200331,1
20191201_MTWTF--_7,20200331,1
20180201_MTWTF--_5,20200401,1
20180201_MTWTF--_6,20200401,1
20191201_MTWTF--_7,20200401,1
20180201_MTWTF--_5,20200402,1
20180201_MTWTF--_6,20200402,1
20191201_MTWTF--_7,20200402,1
20180201_MTWTF--_5,20200403,1
20180201_MTWTF--_6,20200403,1
20191201_MTWTF--_7,20200403,1
20180201_-----S-_4,20200404,1
20191201_------S_8,20200405,1
20180201_MTWTF--_5,20200406,1
20180201_MTWTF--_6,20200406,1
20191201_MTWTF--_7,20200406,1
20180201_MTWTF--_5,20200407,1
20180201_MTWTF--_6,20200407,1
20191201_MTWTF--_7,20200407,1
20180201_MTWTF--_5,20200408,1
20180201_MTWTF--_6,20200408,1
20191201_MTWTF--_7,20200408,1
20191201_------S_8,20200409,1
20191201_------S_8,20200410,1
20180201_-----S-_4,20200411,1
20191201_------S_8,20200412,1
20191201_------S_8,20200413,1
20180201_MTWTF--_5,20200414,1
20180201_MTWTF--_6,20200414,1
20191201_MTWTF--_7,20200414,1
20180201_MTWTF--_5,20200415,1
20180201_MTWTF--_6,20200415,1
20191201_MTWTF--_7,20200415,1
20180201_MTWTF--_5,20200416,1
20180201_MTWTF--_6,20200416,1
20191201_MTWTF--_7,20200416,1
20180201_MTWTF--_5,20200417,1
20180201_MTWTF--_6,20200417,1
20191201_MTWTF--_7,20200417,1
20180201_-----S-_4,20200418,1
20191201_------S_8,20200419,1
20180201_MTWTF--_5,20200420,1
20180201_MTWTF--_6,20200420,1
20191201_MTWTF--_7,20200420,1
20180201_MTWTF--_5,20200421,1
20180201_MTWTF--_6,20200421,1
20191201_MTWTF--_7,20200421,1
20180201_MTWTF--_5,20200422,1
20180201_MTWTF--_6,20200422,1
20191201_MTWTF--_7,20200422,1
20180201_MTWTF--_5,20200423,1
20180201_MTWTF--_6,20200423,1
20191201_MTWTF--_7,20200423,1
20180201_MTWTF--_5,20200424,1
20180201_MTWTF--_6,20200424,1
20191201_MTWTF--_7,20200424,1
20180201_-----S-_4,20200425,1
20191201_------S_8,20200426,1
20180201_MTWTF--_5,20200427,1
20180201_MTWTF--_6,20200427,1
20191201_MTWTF--_7,20200427,1
20180201_MTWTF--_5,20200428,1
20180201_MTWTF--_6,20200428,1
20191201_MTWTF--_7,20200428,1
20180201_MTWTF--_5,20200429,1
20180201_MTWTF--_6,20200429,1
20191201_MTWTF--_7,20200429,1
20180201_MTWTF--_5,20200430,1
20180201_MTWTF--_6,20200430,1
20191201_MTWTF--_7,20200430,1
20180201_MTWTF--_5,20200501,1
20180201_MTWTF--_6,20200501,1
20191201_MTWTF--_7,20200501,1
20180201_-----S-_4,20200502,1
20191201_------S_8,20200503,1
20180201_MTWTF--_5,20200504,1
20180201_MTWTF--_6,20200504,1
20191201_MTWTF--_7,20200504,1
20180201_MTWTF--_5,20200505,1
20180201_MTWTF--_6,20200505,1
20191201_MTWTF--_7,20200505,1
20180201_MTWTF--_5,20200506,1
20180201_MTWTF--_6,20200506,1
20191201_MTWTF--_7,20200506,1
20180201_MTWTF--_5,20200507,1
20180201_MTWTF--_6,20200507,1
20191201_MTWTF--_7,20200507,1
20180201_MTWTF--_5,20200508,1
20180201_MTWTF--_6,20200508,1
20191201_MTWTF--_7,20200508,1
20180201_-----S-_4,20200509,1
20191201_------S_8,20200510,1
20180201_MTWTF--_5,20200511,1
20180201_MTWTF--_6,20200511,1
20191201_MTWTF--_7,20200511,1
20180201_MTWTF--_5,20200512,1
20180201_MTWTF--_6,20200512,1
20191201_MTWTF--_7,20200512,1
20180201_MTWTF--_5,20200513,1
20180201_MTWTF--_6,20200513,1
20191201_MTWTF--_7,20200513,1
20180201_MTWTF--_5,20200514,1
20180201_MTWTF--_6,20200514,1
20191201_MTWTF--_7,20200514,1
20180201_MTWTF--_5,20200515,1
20180201_MTWTF--_6,20200515,1
20191201_MTWTF--_7,20200515,1
20180201_-----S-_4,20200516,1
20191201_------S_8,20200517,1
20180201_MTWTF--_5,20200518,1
20180201_MTWTF--_6,20200518,1
20191201_MTWTF--_7,20200518,1
20180201_MTWTF--_5,20200519,1
20180201_MTWTF--_6,20200519,1
20191201_MTWTF--_7,20200519,1
20180201_MTWTF--_5,20200520,1
20180201_MTWTF--_6,20200520,1
20191201_MTWTF--_7,20200520,1
20180201_MTWTF--_5,20200521,1
20180201_MTWTF--_6,20200521,1
20191201_MTWTF--_7,20200521,1
20180201_MTWTF--_5,20200522,1
20180201_MTWTF--_6,20200522,1
20191201_MTWTF--_7,20200522,1
20180201_-----S-_4,20200523,1
20191201_------S_8,20200524,1
20180201_MTWTF--_5,20200525,1
20180201_MTWTF--_6,20200525,1
20191201_MTWTF--_7,20200525,1
20180201_MTWTF--_5,20200526,1
20180201_MTWTF--_6,20200526,1
20191201_MTWTF--_7,20200526,1
20180201_MTWTF--_5,20200527,1
20180201_MTWTF--_6,20200527,1
20191201_MTWTF--_7,20200527,1
20180201_MTWTF--_5,20200528,1
20180201_MTWTF--_6,20200528,1
20191201_MTWTF--_7,20200528,1
20180201_MTWTF--_5,20200529,1
20180201_MTWTF--_6,20200529,1
20191201_MTWTF--_7,20200529,1
20180201_-----S-_4,20200530,1
20191201_------S_8,20200531,1
20191201_------S_8,20200601,1
20180201_MTWTF--_5,20200602,1
20180201_MTWTF--_6,20200602,1
20191201_MTWTF--_7,20200602,1
20180201_MTWTF--_5,20200603,1
20180201_MTWTF--_6,20200603,1
20191201_MTWTF--_7,20200603,1
20180201_MTWTF--_5,20200604,1
20180201_MTWTF--_6,20200604,1
20191201_MTWTF--_7,20200604,1
20180201_MTWTF--_5,20200605,1
20180201_MTWTF--_6,20200605,1
20191201_MTWTF--_7,20200605,1
20180201_-----S-_4,20200606,1
20191201_------S_8,20200607,1
20180201_MTWTF--_5,20200608,1
20180201_MTWTF--_6,20200608,1
20191201_MTWTF--_7,20200608,1
20180201_MTWTF--_5,20200609,1
20180201_MTWTF--_6,20200609,1
20191201_MTWTF--_7,20200609,1
20180201_MTWTF--_5,20200610,1
20180201_MTWTF--_6,20200610,1
20191201_MTWTF--_7,20200610,1
20180201_MTWTF--_5,20200611,1
20180201_MTWTF--_6,20200611,1
20191201_MTWTF--_7,20200611,1
20180201_MTWTF--_5,20200612,1
20180201_MTWTF--_6,20200612,1
20191201_MTWTF--_7,20200612,1
20180201_-----S-_4,20200613,1
20191201_------S_8,20200614,1
20180201_MTWTF--_5,20200615,1
20180201_MTWTF--_6,20200615,1
20191201_MTWTF--_7,20200615,1
20180201_MTWTF--_5,20200616,1
20180201_MTWTF--_6,20200616,1
20191201_MTWTF--_7,20200616,1
20180201_MTWTF--_5,20200617,1
20180201_MTWTF--_6,20200617,1
20191201_MTWTF--_7,20200617,1
20180201_MTWTF--_5,20200618,1
20180201_MTWTF--_6,20200618,1
20191201_MTWTF--_7,20200618,1
20180201_MTWTF--_5,20200619,1
20180201_MTWTF--_6,20200619,1
20191201_MTWTF--_7,20200619,1
20180201_-----S-_4,20200620,1
20191201_------S_8,20200621,1
20180201_MTWTF--_5,20200622,1
20180201_MTWTF--_6,20200622,1
20191201_MTWTF--_7,20200622,1
20180201_MTWTF--_5,20200623,1
20180201_MTWTF--_6,20200623,1
20191201_MTWTF--_7,20200623,1
20180201_MTWTF--_5,20200624,1
20180201_MTWTF--_6,20200624,1
20191201_MTWTF--_7,20200624,1
20180201_MTWTF--_5,20200625,1
20180201_MTWTF--_6,20200625,1
20191201_MTWTF--_7,20200625,1
20180201_MTWTF--_5,20200626,1
20180201_MTWTF--_6,20200626,1
20191201_MTWTF--_7,20200626,1
20180201_-----S-_4,20200627,1
20191201_------S_8,20200628,1
20180201_MTWTF--_5,20200629,1
20180201_MTWTF--_6,20200629,1
20191201_MTWTF--_7,20200629,1
20180201_MTWTF--_5,20200630,1
20180201_MTWTF--_6,20200630,1
20191201_MTWTF--_7,20200630,1
20180201_MTWTF--_5,20200701,1
20180201_MTWTF--_6,20200701,1
20191201_MTWTF--_7,20200701,1
20180201_MTWTF--_5,20200702,1
20180201_MTWTF--_6,20200702,1
20191201_MTWTF--_7,20200702,1
20180201_MTWTF--_5,20200703,1
20180201_MTWTF--_6,20200703,1
20191201_MTWTF--_7,20200703,1
20180201_-----S-_4,20200704,1
20191201_------S_8,20200705,1
20180201_MTWTF--_5,20200706,1
20180201_MTWTF--_6,20200706,1
20191201_MTWTF--_7,20200706,1
20180201_MTWTF--_5,20200707,1
20180201_MTWTF--_6,20200707,1
20191201_MTWTF--_7,20200707,1
20180201_MTWTF--_5,20200708,1
20180201_MTWTF--_6,20200708,1
20191201_MTWTF--_7,20200708,1
20180201_MTWTF--_5,20200709,1
20180201_MTWTF--_6,20200709,1
20191201_MTWTF--_7,20200709,1
20180201_MTWTF--_5,20200710,1
20180201_MTWTF--_6,20200710,1
20191201_MTWTF--_7,20200710,1
20180201_-----S-_4,20200711,1
20191201_------S_8,20200712,1
20180201_MTWTF--_5,20200713,1
20180201_MTWTF--_6,20200713,1
20191201_MTWTF--_7,20200713,1
20180201_MTWTF--_5,20200714,1
20180201_MTWTF--_6,20200714,1
20191201_MTWTF--_7,20200714,1
20180201_MTWTF--_5,20200715,1
20180201_MTWTF--_6,20200715,1
20191201_MTWTF--_7,20200715,1
20180201_MTWTF--_5,20200716,1
20180201_MTWTF--_6,20200716,1
20191201_MTWTF--_7,20200716,1
20180201_MTWTF--_5,20200717,1
